project,algorithm,passed,failed,skipped,xfailed,xpassed,errors,time,type_project,time_instrumentation,time_create_monitor,test_duration,post_run_time,end_to_end_time,memory_usage,statement_coverage,branch_coverage,total_violations,violations,unique_violations,unique_violations_count,violations_by_location,total_monitors,monitors,total_events,events,end_to_end_start_time,end_to_end_end_time,time_instrumentation_start,time_instrumentation_end,time_create_monitor_end,time_post_run_start,time_post_run_end,pymop_ast_time,pymop_start_time
tjcsl-cslbot,D,35,0,3,0,0,0,1073.74,pymop_libs,385.99221658024595,1.059077501296997,780.6786429950257,0.0,1167.7299370765686,1438568,x,x,132,WrongTypeAddedAnalysis=3;RandomMustUseSeed=18;ComparisonBehaviorAnalysis=73;Pydocs_MustShutdownBeforeCloseSocket=37;Pydocs_MustCloseSocket=1,15,WrongTypeAddedAnalysis=2;RandomMustUseSeed=3;ComparisonBehaviorAnalysis=7;Pydocs_MustShutdownBeforeCloseSocket=2;Pydocs_MustCloseSocket=1;,/cslbot/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1;/cslbot/venv/lib/python3.12/site-packages/irc/events.py:103:WrongTypeAddedAnalysis=1;/cslbot/test/bot_test.py:64:RandomMustUseSeed=1;/cslbot/cslbot/helpers/handler.py:546:RandomMustUseSeed=1;/cslbot/cslbot/commands/coin.py:39:RandomMustUseSeed=1;/cslbot/venv/lib/python3.12/site-packages/sqlalchemy/orm/persistence.py:754:ComparisonBehaviorAnalysis=2;/cslbot/venv/lib/python3.12/site-packages/sqlalchemy/orm/persistence.py:1426:ComparisonBehaviorAnalysis=2;/cslbot/cslbot/helpers/handler.py:556:ComparisonBehaviorAnalysis=1;/cslbot/cslbot/helpers/handler.py:420:ComparisonBehaviorAnalysis=1;/cslbot/cslbot/hooks/note.py:24:ComparisonBehaviorAnalysis=1;/cslbot/cslbot/helpers/core.py:144:Pydocs_MustShutdownBeforeCloseSocket=1;/cslbot/cslbot/helpers/server.py:87:Pydocs_MustShutdownBeforeCloseSocket=1;/mop-with-dynapt/pythonmop/pymop-startup-helper/sitecustomize.py:1901:Pydocs_MustCloseSocket=1,78615,UnsafeListIterator=55877<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>TensorflowNonFinitesAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=21450<>ArgParse_Parent=47<>FileClosedAnalysis=344<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=54<>Pydocs_MustReleaseLock=440<>RandomMustUseSeed=2<>Pydocs_NoReadAfterAccess=1<>Pydocs_UselessThreadPoolExecutor=36<>Pydocs_MustShutdownThreadPoolExecutor=72<>Thread_StartOnce=179<>Logging_MustNotLogAfterShutdown=1<>Pydocs_MustCloseSocket=2<>Pydocs_MustShutdownBeforeCloseSocket=73,10861438,UnsafeListIterator=createList=93315<>UnsafeListIterator=updateList=42564<>UnsafeListIterator=createIter=4229<>UnsafeListIterator=next=11072<>WrongTypeAddedAnalysis=check_append=1238735<>WrongTypeAddedAnalysis=check_insert=1238735<>WrongTypeAddedAnalysis=check_extend=1238735<>WrongTypeAddedAnalysis=check_add=1238735<>WrongTypeAddedAnalysis=check_add_assign=79383<>StringConcatAnalysis=add=79383<>BuiltinAllAnalysis=violation=1739188<>TensorflowNonFinitesAnalysis=non_finite_op=1739188<>TensorflowNonFinitesAnalysis=non_finite_op_by_arithmetic_operator=71853<>InPlaceSortAnalysis=list_used=149794<>InPlaceSortAnalysis=list_sorted=2224<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=40581<>NonFinitesAnalysis=non_finite_op=1739014<>StringStripAnalysis=strip=9927<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=11742<>ComparisonBehaviorAnalysis=eq_end=28815<>UnsafeDictIterator=createDict=27802<>UnsafeDictIterator=updateDict=31431<>ArgParse_Parent=created=47<>ArgParse_Parent=argument_added=55<>FileClosedAnalysis=open=173<>FileClosedAnalysis=close=172<>FileClosedAnalysis=end=171<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=54<>Pydocs_MustReleaseLock=acquire=1393<>Pydocs_MustReleaseLock=release=1393<>Pydocs_MustReleaseLock=end=220<>RandomMustUseSeed=all=18<>Pydocs_NoReadAfterAccess=access=36<>Pydocs_UselessThreadPoolExecutor=new_pool=36<>Pydocs_UselessThreadPoolExecutor=submit=36<>Pydocs_MustShutdownThreadPoolExecutor=new_pool=36<>Pydocs_MustShutdownThreadPoolExecutor=shutdown=36<>Pydocs_MustShutdownThreadPoolExecutor=end=36<>Thread_StartOnce=start=179<>Logging_MustNotLogAfterShutdown=log=801<>Pydocs_MustCloseSocket=init=1<>Pydocs_MustCloseSocket=end=1<>Pydocs_MustShutdownBeforeCloseSocket=shutdown=36<>Pydocs_MustShutdownBeforeCloseSocket=close=37,1769405123.1051862,1769406290.8351233,x,1769405194.8824048,1769405195.9414823,x,x,314.214998,1769405125.2910771
tkukushkin-tox-poetry,original,1,0,0,0,0,0,0.05,original,0.0,0.0,0.35213637351989746,0.0,0.35213637351989746,36424,76.9,100.0,x,,x,x,,x,,x,,1769405390.407256,1769405390.7593923,x,x,x,x,x,x,x
tkukushkin-tox-poetry,D,1,0,0,0,0,0,0.21,pymop,4.778117174591064,1.0917601585388184,0.8325774722442627,0.0,6.7024548053741455,228344,x,x,0,,0,,,55,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=38<>UnsafeListIterator=2<>PyDocs_UnsafeIterUseAfterTee=2,136,WrongTypeAddedAnalysis=check_append=11<>WrongTypeAddedAnalysis=check_insert=11<>WrongTypeAddedAnalysis=check_extend=11<>WrongTypeAddedAnalysis=check_add=11<>BuiltinAllAnalysis=violation=11<>InPlaceSortAnalysis=list_used=1<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=3<>NonFinitesAnalysis=non_finite_op=11<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=3<>FileClosedAnalysis=open=20<>FileClosedAnalysis=close=19<>FileClosedAnalysis=end=18<>UnsafeListIterator=createList=2<>PyDocs_UnsafeIterUseAfterTee=createIter=2,1769405417.7593994,1769405424.4618542,x,1769405422.4999776,1769405423.5917377,x,x,0.037539,1769405419.6681137
tkukushkin-tox-poetry,D,1,0,0,0,0,0,2.29,pymop_libs,15.354793724517823,0.7473044395446777,4.854253831405639,0.0,20.95635199546814,300352,x,x,6,WrongTypeAddedAnalysis=3;RandomMustUseSeed=2;PyDocs_MustWaitForPopenToFinish=1,4,WrongTypeAddedAnalysis=2;RandomMustUseSeed=1;PyDocs_MustWaitForPopenToFinish=1;,/tox-poetry/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1;/tox-poetry/venv/lib/python3.12/site-packages/tox/config/__init__.py:156:WrongTypeAddedAnalysis=1;/tox-poetry/venv/lib/python3.12/site-packages/tox/config/__init__.py:1158:RandomMustUseSeed=1;/mop-with-dynapt/pythonmop/pymop-startup-helper/sitecustomize.py:1901:PyDocs_MustWaitForPopenToFinish=1,1758,UnsafeListIterator=1274<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=392<>ArgParse_Parent=5<>FileClosedAnalysis=38<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=4<>RandomMustUseSeed=1<>Thread_StartOnce=2<>Pydocs_MustReleaseLock=2<>PyDocs_MustWaitForPopenToFinish=2<>PyDocs_UnsafeIterUseAfterTee=2,329649,UnsafeListIterator=createList=2442<>UnsafeListIterator=updateList=1223<>WrongTypeAddedAnalysis=check_append=51678<>WrongTypeAddedAnalysis=check_insert=51678<>WrongTypeAddedAnalysis=check_extend=51678<>WrongTypeAddedAnalysis=check_add=51678<>WrongTypeAddedAnalysis=check_add_assign=2313<>StringConcatAnalysis=add=2313<>BuiltinAllAnalysis=violation=50016<>InPlaceSortAnalysis=list_used=4834<>InPlaceSortAnalysis=list_sorted=9<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=3543<>NonFinitesAnalysis=non_finite_op=49864<>StringStripAnalysis=strip=203<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=578<>ComparisonBehaviorAnalysis=eq_end=2941<>UnsafeDictIterator=createDict=406<>UnsafeDictIterator=updateDict=2080<>ArgParse_Parent=created=5<>ArgParse_Parent=argument_added=69<>FileClosedAnalysis=open=20<>FileClosedAnalysis=close=19<>FileClosedAnalysis=end=18<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=4<>RandomMustUseSeed=all=2<>Thread_StartOnce=start=2<>Pydocs_MustReleaseLock=acquire=1<>Pydocs_MustReleaseLock=release=1<>Pydocs_MustReleaseLock=end=1<>PyDocs_MustWaitForPopenToFinish=new_popen=1<>PyDocs_MustWaitForPopenToFinish=end=1<>PyDocs_UnsafeIterUseAfterTee=createIter=2,1769405449.0682504,1769405470.0246024,x,1769405463.2483141,1769405463.9956186,x,x,1.17473,1769405451.174234
tomerfiliba-org-reedsolomon,original,29,0,1,0,0,0,1.69,original,0.0,0.0,1.9953036308288574,0.0,1.9953036308288574,43176,,,x,,x,x,,x,,x,,1769404579.1272907,1769404581.1225944,x,x,x,x,x,x,x
tomerfiliba-org-reedsolomon,D,29,0,1,0,0,0,38.16,pymop,6.210625633758545,1.2164380550384521,38.4908104090271,0.0,45.9178740978241,247072,x,x,0,,0,,,1717,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=24<>UnsafeListIterator=165<>UnsafeDictIterator=89<>UnsafeArrayIterator=1426,968052,WrongTypeAddedAnalysis=check_append=7291<>WrongTypeAddedAnalysis=check_insert=7291<>WrongTypeAddedAnalysis=check_extend=7291<>WrongTypeAddedAnalysis=check_add=7291<>WrongTypeAddedAnalysis=check_add_assign=749<>StringConcatAnalysis=add=749<>BuiltinAllAnalysis=violation=7291<>InPlaceSortAnalysis=list_used=819<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=3254<>NonFinitesAnalysis=non_finite_op=7291<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=3254<>FileClosedAnalysis=open=13<>FileClosedAnalysis=close=12<>FileClosedAnalysis=end=11<>UnsafeListIterator=createList=313<>UnsafeListIterator=updateList=480<>UnsafeDictIterator=createDict=123<>UnsafeArrayIterator=createArray=1426<>UnsafeArrayIterator=updateArray=913101,1769404614.1164484,1769404660.0343225,x,1769404619.766705,1769404620.983143,x,x,0.560369,1769404616.409811
tomerfiliba-org-reedsolomon,D,29,0,1,0,0,0,553.93,pymop_libs,19.057155880981444,0.8188722133636475,555.8600918912354,0.0,575.7361199855804,345612,x,x,1,WrongTypeAddedAnalysis=1,1,WrongTypeAddedAnalysis=1;,/reedsolomon/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1,9371,UnsafeListIterator=7035<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=815<>ArgParse_Parent=1<>FileClosedAnalysis=24<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=34<>UnsafeArrayIterator=1426,98656042,UnsafeListIterator=createList=148718<>UnsafeListIterator=updateList=8971<>UnsafeListIterator=createIter=1<>WrongTypeAddedAnalysis=check_append=3297102<>WrongTypeAddedAnalysis=check_insert=3297102<>WrongTypeAddedAnalysis=check_extend=3297102<>WrongTypeAddedAnalysis=check_add=3297102<>WrongTypeAddedAnalysis=check_add_assign=24072663<>StringConcatAnalysis=add=24072663<>BuiltinAllAnalysis=violation=3295931<>InPlaceSortAnalysis=list_used=7951941<>InPlaceSortAnalysis=list_sorted=7<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=10851035<>NonFinitesAnalysis=non_finite_op=3295757<>StringStripAnalysis=strip=110<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=7176562<>ComparisonBehaviorAnalysis=eq_end=3674449<>UnsafeDictIterator=createDict=887<>UnsafeDictIterator=updateDict=3310<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=13<>FileClosedAnalysis=close=12<>FileClosedAnalysis=end=11<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=34<>PyDocs_MustSortBeforeGroupBy=modify=4<>UnsafeArrayIterator=createArray=1426<>UnsafeArrayIterator=updateArray=913101,1769404687.4015532,1769405263.1376731,x,1769404702.053853,1769404702.8727252,x,x,4.404856,1769404689.6874113
tonybajan-flake8-check-action,original,4,0,0,0,0,0,0.43,original,0.0,0.0,0.6776950359344482,0.0,0.6776950359344482,45144,95.7,100.0,x,,x,x,,x,,x,,1769404456.8474743,1769404457.5251694,x,x,x,x,x,x,x
tonybajan-flake8-check-action,D,4,0,0,0,0,0,0.57,pymop,6.2366366538543705,1.320460319519043,1.034000381515503,0.0,8.591097354888916,236056,x,x,0,,0,,,32,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=18<>UnsafeDictIterator=1,294,WrongTypeAddedAnalysis=check_append=40<>WrongTypeAddedAnalysis=check_insert=40<>WrongTypeAddedAnalysis=check_extend=40<>WrongTypeAddedAnalysis=check_add=40<>BuiltinAllAnalysis=violation=40<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=12<>NonFinitesAnalysis=non_finite_op=40<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=12<>FileClosedAnalysis=open=10<>FileClosedAnalysis=close=9<>FileClosedAnalysis=end=8<>UnsafeDictIterator=createDict=1,1769404483.9895115,1769404492.5806088,x,1769404490.1735961,1769404491.4940565,x,x,0.052552,1769404486.98784
tonybajan-flake8-check-action,D,4,0,0,0,0,0,20.62,pymop_libs,20.860014844421386,0.6553926467895508,16.575029444213868,0.0,38.090436935424805,310280,x,x,1,WrongTypeAddedAnalysis=1,1,WrongTypeAddedAnalysis=1;,/flake8-check-action/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1607:WrongTypeAddedAnalysis=1,3263,UnsafeListIterator=2144<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=1025<>ArgParse_Parent=14<>FileClosedAnalysis=18<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=26,676312,UnsafeListIterator=createList=4494<>UnsafeListIterator=updateList=2372<>WrongTypeAddedAnalysis=check_append=90086<>WrongTypeAddedAnalysis=check_insert=90086<>WrongTypeAddedAnalysis=check_extend=90086<>WrongTypeAddedAnalysis=check_add=90086<>WrongTypeAddedAnalysis=check_add_assign=3662<>StringConcatAnalysis=add=3662<>BuiltinAllAnalysis=violation=140509<>InPlaceSortAnalysis=list_used=6840<>InPlaceSortAnalysis=list_sorted=77<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=4720<>NonFinitesAnalysis=non_finite_op=140335<>StringStripAnalysis=strip=149<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=1958<>ComparisonBehaviorAnalysis=eq_end=2738<>UnsafeDictIterator=createDict=1139<>UnsafeDictIterator=updateDict=3061<>ArgParse_Parent=created=14<>ArgParse_Parent=argument_added=146<>FileClosedAnalysis=open=10<>FileClosedAnalysis=close=9<>FileClosedAnalysis=end=8<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=26<>PyDocs_MustSortBeforeGroupBy=modify=13,1769404514.7740598,1769404552.8644967,x,1769404527.3959956,1769404528.0513883,x,x,8.238079,1769404516.8250082
tonyo-django-migration-checker,original,16,0,0,0,0,0,0.12,original,0.0,0.0,0.34446239471435547,0.0,0.34446239471435547,33972,85.2,70.8,x,,x,x,,x,,x,,1769405596.4117265,1769405596.7561889,x,x,x,x,x,x,x
tonyo-django-migration-checker,D,16,0,0,0,0,0,0.47,pymop,3.4729668653411867,0.653801679611206,0.8710327589111329,0.0,4.997801303863525,241432,x,x,0,,0,,,172,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=64<>UnsafeListIterator=91<>ArgParse_Parent=4,4597,WrongTypeAddedAnalysis=check_append=691<>WrongTypeAddedAnalysis=check_insert=691<>WrongTypeAddedAnalysis=check_extend=691<>WrongTypeAddedAnalysis=check_add=691<>WrongTypeAddedAnalysis=check_add_assign=22<>StringConcatAnalysis=add=22<>BuiltinAllAnalysis=violation=690<>InPlaceSortAnalysis=list_used=63<>InPlaceSortAnalysis=list_sorted=4<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=37<>NonFinitesAnalysis=non_finite_op=690<>StringStripAnalysis=strip=29<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=37<>FileClosedAnalysis=open=33<>FileClosedAnalysis=close=32<>FileClosedAnalysis=end=31<>UnsafeListIterator=createList=107<>UnsafeListIterator=updateList=26<>ArgParse_Parent=created=4<>ArgParse_Parent=argument_added=4,1769405627.290744,1769405632.2885454,x,1769405630.657569,1769405631.3113706,x,x,0.106142,1769405628.199877
tonyo-django-migration-checker,D,16,0,0,0,0,0,3.42,pymop_libs,13.917205582107544,0.7648673057556152,5.957750310455323,0.0,20.63982319831848,316444,x,x,1,WrongTypeAddedAnalysis=1,1,WrongTypeAddedAnalysis=1;,/django-migration-checker/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1,2495,UnsafeListIterator=1765<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=574<>ArgParse_Parent=5<>FileClosedAnalysis=64<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=51,401992,UnsafeListIterator=createList=4743<>UnsafeListIterator=updateList=1584<>WrongTypeAddedAnalysis=check_append=62495<>WrongTypeAddedAnalysis=check_insert=62495<>WrongTypeAddedAnalysis=check_extend=62495<>WrongTypeAddedAnalysis=check_add=62495<>WrongTypeAddedAnalysis=check_add_assign=2196<>StringConcatAnalysis=add=2196<>BuiltinAllAnalysis=violation=61547<>InPlaceSortAnalysis=list_used=9077<>InPlaceSortAnalysis=list_sorted=8<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=2867<>NonFinitesAnalysis=non_finite_op=61395<>StringStripAnalysis=strip=131<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=393<>ComparisonBehaviorAnalysis=eq_end=2450<>UnsafeDictIterator=createDict=607<>UnsafeDictIterator=updateDict=2600<>ArgParse_Parent=created=5<>ArgParse_Parent=argument_added=5<>FileClosedAnalysis=open=33<>FileClosedAnalysis=close=32<>FileClosedAnalysis=end=31<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=54<>PyDocs_MustSortBeforeGroupBy=modify=32,1769405658.9093242,1769405679.5491474,x,1769405671.4886158,1769405672.253483,x,x,1.337914,1769405660.9836721
trallnag-prometheus-fastapi-instrumentator,original,75,0,4,0,0,0,1.03,original,0.0,0.0,1.5834460258483887,0.0,1.5834460258483887,96452,90.2,52.4,x,,x,x,,x,,x,,1769405206.1641257,1769405207.7475717,x,x,x,x,x,x,x
trallnag-prometheus-fastapi-instrumentator,D,75,0,4,0,0,0,6.37,pymop,7.33885868107605,1.7637927532196045,10.468286914474486,0.0,19.57093834877014,286528,x,x,0,,0,,,1067,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=814<>UnsafeListIterator=186<>UnsafeDictIterator=52<>PyDocs_UnsafeIterUseAfterTee=2,51676,WrongTypeAddedAnalysis=check_append=8311<>WrongTypeAddedAnalysis=check_insert=8311<>WrongTypeAddedAnalysis=check_extend=8311<>WrongTypeAddedAnalysis=check_add=8311<>WrongTypeAddedAnalysis=check_add_assign=30<>StringConcatAnalysis=add=30<>BuiltinAllAnalysis=violation=8301<>InPlaceSortAnalysis=list_used=96<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=100<>NonFinitesAnalysis=non_finite_op=8301<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=70<>ComparisonBehaviorAnalysis=ne_end=30<>FileClosedAnalysis=open=408<>FileClosedAnalysis=close=407<>FileClosedAnalysis=end=406<>UnsafeListIterator=createList=196<>UnsafeDictIterator=createDict=53<>PyDocs_UnsafeIterUseAfterTee=createIter=2,1769405237.2873652,1769405256.8583035,x,1769405243.0264559,1769405244.7902486,x,x,1.599768,1769405239.749613
